Lon,Lat,Vs30,Z2.5,Z1.0
176.232655,-39.15923684,1000,0.44331618,8.266183244
176.242655,-39.15923684,1000,0.44331618,8.266183244
176.252655,-39.15923684,1000,0.44331618,8.266183244
176.262655,-39.15923684,1000,0.44331618,8.266183244
176.272655,-39.15923684,1000,0.44331618,8.266183244
176.282655,-39.15923684,1000,0.44331618,8.266183244
176.292655,-39.15923684,1000,0.44331618,8.266183244
176.302655,-39.15923684,1000,0.44331618,8.266183244
176.312655,-39.15923684,1000,0.44331618,8.266183244
176.322655,-39.15923684,1000,0.44331618,8.266183244
176.332655,-39.15923684,1000,0.44331618,8.266183244
176.342655,-39.15923684,1000,0.44331618,8.266183244
176.352655,-39.15923684,1000,0.44331618,8.266183244
176.362655,-39.15923684,1000,0.44331618,8.266183244
176.372655,-39.15923684,1000,0.44331618,8.266183244
176.382655,-39.15923684,1000,0.44331618,8.266183244
176.392655,-39.15923684,1000,0.44331618,8.266183244
176.402655,-39.15923684,1000,0.44331618,8.266183244
176.412655,-39.15923684,1000,0.44331618,8.266183244
176.422655,-39.15923684,1000,0.44331618,8.266183244
176.432655,-39.15923684,1000,0.44331618,8.266183244
176.442655,-39.15923684,1000,0.44331618,8.266183244
176.452655,-39.15923684,1000,0.44331618,8.266183244
176.462655,-39.15923684,1000,0.44331618,8.266183244
176.472655,-39.15923684,1000,0.44331618,8.266183244
176.482655,-39.15923684,1000,0.44331618,8.266183244
176.492655,-39.15923684,1000,0.44331618,8.266183244
176.502655,-39.15923684,1000,0.44331618,8.266183244
176.512655,-39.15923684,996.774,0.444957935,8.368802781
176.522655,-39.15923684,974.578,0.456570017,9.120224836
176.532655,-39.15923684,924.047,0.485243332,11.17574422
176.542655,-39.15923684,870.901,0.519265283,14.01028768
176.552655,-39.15923684,988.175,0.449390248,8.650295024
176.562655,-39.15923684,1000,0.44331618,8.266183244
176.572655,-39.15923684,1000,0.44331618,8.266183244
176.582655,-39.15923684,1000,0.44331618,8.266183244
176.592655,-39.15923684,1000,0.44331618,8.266183244
176.602655,-39.15923684,983.799,0.451677739,8.798131102
176.612655,-39.15923684,921.124,0.487005289,11.3117136
176.622655,-39.15923684,891.956,0.505266724,12.78974773
176.632655,-39.15923684,769.845,0.597954605,22.41931453
176.642655,-39.15923684,655.73,0.718422824,41.20523622
176.652655,-39.15923684,766.777,0.600692428,22.76271359
176.662655,-39.15923684,919.455,0.488016734,11.39028614
176.672655,-39.15923684,901.037,0.499445402,12.30478655
176.682655,-39.15923684,721.738,0.643764986,28.65462363
176.692655,-39.15923684,855.057,0.5302873,15.02674067
176.702655,-39.15923684,976.97,0.455291411,9.035262436
176.712655,-39.15923684,998.857,0.443896568,8.302359784
176.722655,-39.15923684,1000,0.44331618,8.266183244
176.732655,-39.15923684,1000,0.44331618,8.266183244
176.742655,-39.15923684,1000,0.44331618,8.266183244
176.752655,-39.15923684,906.987,0.495698913,11.99955669
176.762655,-39.15923684,510.937,0.955743448,103.1223724
176.772655,-39.15923684,344.363,1.500951731,281.0382783
176.782655,-39.15923684,678.099,0.691375955,36.29944283
176.792655,-39.15923684,920.854,0.487168648,11.32437813
176.802655,-39.15923684,1000,0.44331618,8.266183244
176.812655,-39.15923684,1000,0.44331618,8.266183244
176.822655,-39.15923684,1000,0.44331618,8.266183244
176.832655,-39.15923684,1000,0.44331618,8.266183244
176.842655,-39.15923684,1000,0.44331618,8.266183244
176.852655,-39.15923684,1000,0.44331618,8.266183244
176.862655,-39.15923684,1000,0.44331618,8.266183244
176.872655,-39.15923684,1000,0.44331618,8.266183244
176.882655,-39.15923684,1000,0.44331618,8.266183244
176.892655,-39.15923684,1000,0.44331618,8.266183244
176.902655,-39.15923684,1000,0.44331618,8.266183244
176.912655,-39.15923684,1000,0.44331618,8.266183244
176.922655,-39.15923684,1000,0.44331618,8.266183244
176.932655,-39.15923684,1000,0.44331618,8.266183244
176.942655,-39.15923684,1000,0.44331618,8.266183244
176.952655,-39.15923684,1000,0.44331618,8.266183244
176.962655,-39.15923684,970.569,0.458728119,9.264893888
176.972655,-39.15923684,841.534,0.540047046,15.96873384
176.982655,-39.15923684,580.137,0.826484315,65.15970529
176.992655,-39.15923684,765.004,0.602285354,22.96417668
177.002655,-39.15923684,946.041,0.47235943,10.21597956
177.012655,-39.15923684,962.228,0.46328001,9.57527984
177.022655,-39.15923684,918.726,0.488459758,11.42482151
177.032655,-39.15923684,815.177,0.560068811,18.02855867
177.042655,-39.15923684,695.963,0.671112032,32.89470072
177.052655,-39.15923684,725.288,0.640161541,28.12549657
177.062655,-39.15923684,690.963,0.676670588,33.80600407
177.072655,-39.15923684,631.932,0.749456972,47.35991032
177.082655,-39.15923684,550.147,0.878225197,79.17073962
177.092655,-39.15923684,767.607,0.599949437,22.66916454
177.102655,-39.15923684,954.978,0.467305799,9.855786706
177.112655,-39.15923684,986.225,0.450406895,8.715782619
177.122655,-39.15923684,1000,0.44331618,8.266183244
177.132655,-39.15923684,1000,0.44331618,8.266183244
177.142655,-39.15923684,1000,0.44331618,8.266183244
177.152655,-39.15923684,1000,0.44331618,8.266183244
177.162655,-39.15923684,892.337,0.505019932,12.76892188
177.172655,-39.15923684,692.114,0.675383379,33.59345998
177.802655,-39.15923684,816.858,0.558750481,17.88754692
177.812655,-39.15923684,802.268,0.57039027,19.15939625
177.822655,-39.15923684,870.814,0.519324632,14.01562853
177.832655,-39.15923684,945.934,0.472420556,10.2203917
177.842655,-39.15923684,994.177,0.446287883,8.452583234
177.852655,-39.15923684,1000,0.44331618,8.266183244
177.862655,-39.15923684,1000,0.44331618,8.266183244
177.872655,-39.15923684,1000,0.44331618,8.266183244
177.882655,-39.15923684,1000,0.44331618,8.266183244
177.892655,-39.15923684,1000,0.44331618,8.266183244
177.902655,-39.15923684,998.775,0.44393826,8.304962794
177.912655,-39.15923684,922.694,0.48605742,11.23842426
177.922655,-39.15923684,881.612,0.512054433,13.37187997
177.932655,-39.15923684,948.647,0.470875264,10.1092588
177.942655,-39.15923684,982.389,0.452419451,8.846443334
177.952655,-39.15923684,970.062,0.459002407,9.283395022
177.962655,-39.15923684,991.876,0.447472487,8.527700053
177.972655,-39.15923684,989.554,0.448673889,8.60435775
176.102655,-39.16923684,1000,0.44331618,8.266183244
176.112655,-39.16923684,1000,0.44331618,8.266183244
176.122655,-39.16923684,1000,0.44331618,8.266183244
176.132655,-39.16923684,1000,0.44331618,8.266183244
176.142655,-39.16923684,1000,0.44331618,8.266183244
176.152655,-39.16923684,1000,0.44331618,8.266183244
176.162655,-39.16923684,999.765,0.443435391,8.273604857
176.172655,-39.16923684,994.087,0.446334107,8.455505595
176.182655,-39.16923684,871.454,0.518888339,13.97639938
176.192655,-39.16923684,963.76,0.462437627,9.517299125
176.202655,-39.16923684,1000,0.44331618,8.266183244
176.212655,-39.16923684,1000,0.44331618,8.266183244
176.222655,-39.16923684,1000,0.44331618,8.266183244
176.232655,-39.16923684,1000,0.44331618,8.266183244
176.242655,-39.16923684,1000,0.44331618,8.266183244
176.252655,-39.16923684,1000,0.44331618,8.266183244
176.262655,-39.16923684,1000,0.44331618,8.266183244
176.272655,-39.16923684,1000,0.44331618,8.266183244
176.282655,-39.16923684,1000,0.44331618,8.266183244
176.292655,-39.16923684,1000,0.44331618,8.266183244
176.302655,-39.16923684,1000,0.44331618,8.266183244
176.312655,-39.16923684,1000,0.44331618,8.266183244
176.322655,-39.16923684,1000,0.44331618,8.266183244
176.332655,-39.16923684,1000,0.44331618,8.266183244
176.342655,-39.16923684,1000,0.44331618,8.266183244
176.352655,-39.16923684,1000,0.44331618,8.266183244
176.362655,-39.16923684,1000,0.44331618,8.266183244
176.372655,-39.16923684,1000,0.44331618,8.266183244
176.382655,-39.16923684,1000,0.44331618,8.266183244
176.392655,-39.16923684,1000,0.44331618,8.266183244
176.402655,-39.16923684,1000,0.44331618,8.266183244
176.412655,-39.16923684,1000,0.44331618,8.266183244
176.422655,-39.16923684,1000,0.44331618,8.266183244
176.432655,-39.16923684,1000,0.44331618,8.266183244
176.442655,-39.16923684,1000,0.44331618,8.266183244
176.452655,-39.16923684,1000,0.44331618,8.266183244
176.462655,-39.16923684,1000,0.44331618,8.266183244
176.472655,-39.16923684,1000,0.44331618,8.266183244
176.482655,-39.16923684,1000,0.44331618,8.266183244
176.492655,-39.16923684,1000,0.44331618,8.266183244
176.502655,-39.16923684,1000,0.44331618,8.266183244
176.512655,-39.16923684,949.881,0.470175523,10.05921444
176.522655,-39.16923684,870.343,0.519646155,14.04458735
176.532655,-39.16923684,883.958,0.510500059,13.23697395
176.542655,-39.16923684,990.427,0.44822149,8.575435301
176.552655,-39.16923684,998.773,0.443939277,8.305026295
176.562655,-39.16923684,1000,0.44331618,8.266183244
176.572655,-39.16923684,1000,0.44331618,8.266183244
176.582655,-39.16923684,1000,0.44331618,8.266183244
176.592655,-39.16923684,1000,0.44331618,8.266183244
176.602655,-39.16923684,981.439,0.452920474,8.879182838
176.612655,-39.16923684,887.846,0.507943397,13.01714849
176.622655,-39.16923684,555.447,0.868645189,76.45305182
176.632655,-39.16923684,630.539,0.751351413,47.75419319
176.642655,-39.16923684,849.019,0.53460383,15.43844524
176.652655,-39.16923684,969.845,0.459119898,9.291327887
176.662655,-39.16923684,987.976,0.449493801,8.656949626
176.672655,-39.16923684,910.091,0.49376528,11.84410937
176.682655,-39.16923684,636.777,0.742937077,46.01941204
176.692655,-39.16923684,518.031,0.940785477,98.24109368
176.702655,-39.16923684,837.541,0.5429935,16.26101074
176.712655,-39.16923684,970.344,0.458849807,9.273098707
176.722655,-39.16923684,1000,0.44331618,8.266183244
176.732655,-39.16923684,1000,0.44331618,8.266183244
176.742655,-39.16923684,960.173,0.464414495,9.653755394
176.752655,-39.16923684,776.8,0.5918339,21.6646113
176.762655,-39.16923684,331.782,1.566238716,292.7625821
176.772655,-39.16923684,330.212,1.574760671,294.1133854
176.782655,-39.16923684,640.648,0.737803826,44.98188932
176.792655,-39.16923684,896.705,0.502206639,12.53318771
176.802655,-39.16923684,1000,0.44331618,8.266183244
176.812655,-39.16923684,1000,0.44331618,8.266183244
176.822655,-39.16923684,1000,0.44331618,8.266183244
176.832655,-39.16923684,1000,0.44331618,8.266183244
176.842655,-39.16923684,1000,0.44331618,8.266183244
176.852655,-39.16923684,1000,0.44331618,8.266183244
176.862655,-39.16923684,1000,0.44331618,8.266183244
176.872655,-39.16923684,1000,0.44331618,8.266183244
176.882655,-39.16923684,1000,0.44331618,8.266183244
176.892655,-39.16923684,1000,0.44331618,8.266183244
176.902655,-39.16923684,1000,0.44331618,8.266183244
176.912655,-39.16923684,1000,0.44331618,8.266183244
176.922655,-39.16923684,1000,0.44331618,8.266183244
176.932655,-39.16923684,1000,0.44331618,8.266183244
176.942655,-39.16923684,1000,0.44331618,8.266183244
176.952655,-39.16923684,1000,0.44331618,8.266183244
176.962655,-39.16923684,971.702,0.458116274,9.22371687
176.972655,-39.16923684,841.382,0.540158659,15.97973819
176.982655,-39.16923684,511.476,0.954591328,102.7422679
176.992655,-39.16923684,549.866,0.878738646,79.31795995
177.002655,-39.16923684,540.53,0.896123214,84.39550849
177.012655,-39.16923684,659.044,0.714291524,40.4286546
177.022655,-39.16923684,857.13,0.528820353,14.88858585
177.032655,-39.16923684,986.279,0.450378683,8.713960717
177.042655,-39.16923684,1000,0.44331618,8.266183244
177.052655,-39.16923684,999.098,0.443774075,8.294715425
177.062655,-39.16923684,989.542,0.448680113,8.604756165
177.072655,-39.16923684,967.023,0.460652974,9.395274206
177.082655,-39.16923684,754.52,0.6118687,24.20231968
177.092655,-39.16923684,685.815,0.682484508,34.77741145
177.102655,-39.16923684,758.507,0.608190746,23.72181852
177.112655,-39.16923684,868.556,0.520869432,14.15514639
177.122655,-39.16923684,965.214,0.461640784,9.462679248
177.132655,-39.16923684,999.649,0.443494258,8.277271389
177.142655,-39.16923684,1000,0.44331618,8.266183244
177.802655,-39.16923684,659.385,0.713868952,40.34978038
177.812655,-39.16923684,653.386,0.721372036,41.76569578
177.822655,-39.16923684,603.757,0.7896002,56.18098192
177.832655,-39.16923684,736.577,0.628949845,26.52219096
177.842655,-39.16923684,932.188,0.480398419,10.80775628
177.852655,-39.16923684,994.925,0.445904062,8.428344382
177.862655,-39.16923684,1000,0.44331618,8.266183244
177.872655,-39.16923684,1000,0.44331618,8.266183244
177.882655,-39.16923684,1000,0.44331618,8.266183244
177.892655,-39.16923684,1000,0.44331618,8.266183244
177.902655,-39.16923684,1000,0.44331618,8.266183244
177.912655,-39.16923684,994.081,0.446337189,8.455700464
177.922655,-39.16923684,990.539,0.448163513,8.571733624
177.932655,-39.16923684,995.002,0.445864586,8.425854185
177.942655,-39.16923684,989.682,0.448607504,8.600109429
177.952655,-39.16923684,998.599,0.444027771,8.310553219
177.962655,-39.16923684,991.734,0.447545784,8.532363208
177.972655,-39.16923684,995.527,0.445595607,8.408900269
177.982655,-39.16923684,1000,0.44331618,8.266183244
176.092655,-39.17923684,1000,0.44331618,8.266183244
176.102655,-39.17923684,1000,0.44331618,8.266183244
176.112655,-39.17923684,1000,0.44331618,8.266183244
176.122655,-39.17923684,1000,0.44331618,8.266183244
176.132655,-39.17923684,1000,0.44331618,8.266183244
176.142655,-39.17923684,1000,0.44331618,8.266183244
176.152655,-39.17923684,1000,0.44331618,8.266183244
176.162655,-39.17923684,997.744,0.444463092,8.337778872
176.172655,-39.17923684,982.812,0.452196698,8.831914618
176.182655,-39.17923684,775.093,0.593325233,21.84685003
176.192655,-39.17923684,926.86,0.483558928,11.04683113
176.202655,-39.17923684,1000,0.44331618,8.266183244
176.212655,-39.17923684,1000,0.44331618,8.266183244
176.222655,-39.17923684,1000,0.44331618,8.266183244
176.232655,-39.17923684,1000,0.44331618,8.266183244
176.242655,-39.17923684,1000,0.44331618,8.266183244
176.252655,-39.17923684,1000,0.44331618,8.266183244
176.262655,-39.17923684,1000,0.44331618,8.266183244
176.272655,-39.17923684,1000,0.44331618,8.266183244
176.282655,-39.17923684,1000,0.44331618,8.266183244
176.292655,-39.17923684,1000,0.44331618,8.266183244
176.302655,-39.17923684,1000,0.44331618,8.266183244
176.312655,-39.17923684,1000,0.44331618,8.266183244
176.322655,-39.17923684,1000,0.44331618,8.266183244
176.332655,-39.17923684,1000,0.44331618,8.266183244
176.342655,-39.17923684,1000,0.44331618,8.266183244
176.352655,-39.17923684,1000,0.44331618,8.266183244
176.362655,-39.17923684,1000,0.44331618,8.266183244
176.372655,-39.17923684,1000,0.44331618,8.266183244
176.382655,-39.17923684,1000,0.44331618,8.266183244
176.392655,-39.17923684,1000,0.44331618,8.266183244
176.402655,-39.17923684,1000,0.44331618,8.266183244
176.412655,-39.17923684,1000,0.44331618,8.266183244
176.422655,-39.17923684,1000,0.44331618,8.266183244
176.432655,-39.17923684,1000,0.44331618,8.266183244
176.442655,-39.17923684,1000,0.44331618,8.266183244
176.452655,-39.17923684,1000,0.44331618,8.266183244
176.462655,-39.17923684,1000,0.44331618,8.266183244
176.472655,-39.17923684,1000,0.44331618,8.266183244
176.482655,-39.17923684,1000,0.44331618,8.266183244
176.492655,-39.17923684,1000,0.44331618,8.266183244
176.502655,-39.17923684,1000,0.44331618,8.266183244
176.512655,-39.17923684,915.273,0.490568476,11.59020727
176.522655,-39.17923684,818.617,0.557377192,17.74147422
176.532655,-39.17923684,994.823,0.445956365,8.431644514
176.542655,-39.17923684,999.773,0.443431332,8.273352069
176.552655,-39.17923684,1000,0.44331618,8.266183244
176.562655,-39.17923684,1000,0.44331618,8.266183244
176.572655,-39.17923684,1000,0.44331618,8.266183244
176.582655,-39.17923684,1000,0.44331618,8.266183244
176.592655,-39.17923684,1000,0.44331618,8.266183244
176.602655,-39.17923684,998.339,0.444160065,8.318820488
176.612655,-39.17923684,983.602,0.451781232,8.804861081
176.622655,-39.17923684,393.311,1.289245108,224.2809833
176.632655,-39.17923684,664.041,0.7081457,39.29169204
176.642655,-39.17923684,919.585,0.487937811,11.3841414
176.652655,-39.17923684,1000,0.44331618,8.266183244
176.662655,-39.17923684,1000,0.44331618,8.266183244
176.672655,-39.17923684,989.887,0.448501223,8.593310986
176.682655,-39.17923684,956.514,0.466447425,9.795501874
176.692655,-39.17923684,941.29,0.475087891,10.41422321
176.702655,-39.17923684,986.153,0.450444515,8.718212569
176.712655,-39.17923684,999.23,0.443707011,8.290532235
176.722655,-39.17923684,999.094,0.443776108,8.29484223
176.732655,-39.17923684,953.902,0.467908874,9.898296261
176.742655,-39.17923684,828.311,0.549920994,16.96283061
176.752655,-39.17923684,654.576,0.719871953,41.47999
176.762655,-39.17923684,341.553,1.515086788,283.7917539
176.772655,-39.17923684,330,1.575918069,294.2938215
176.782655,-39.17923684,478.845,1.029367735,128.681895
176.792655,-39.17923684,803.977,0.569003418,19.00466222
176.802655,-39.17923684,1000,0.44331618,8.266183244
176.812655,-39.17923684,1000,0.44331618,8.266183244
176.822655,-39.17923684,1000,0.44331618,8.266183244
176.832655,-39.17923684,1000,0.44331618,8.266183244
176.842655,-39.17923684,1000,0.44331618,8.266183244
176.852655,-39.17923684,1000,0.44331618,8.266183244
176.862655,-39.17923684,1000,0.44331618,8.266183244
176.872655,-39.17923684,1000,0.44331618,8.266183244
176.882655,-39.17923684,1000,0.44331618,8.266183244
176.892655,-39.17923684,1000,0.44331618,8.266183244
176.902655,-39.17923684,1000,0.44331618,8.266183244
176.912655,-39.17923684,1000,0.44331618,8.266183244
176.922655,-39.17923684,1000,0.44331618,8.266183244
176.932655,-39.17923684,1000,0.44331618,8.266183244
176.942655,-39.17923684,1000,0.44331618,8.266183244
176.952655,-39.17923684,1000,0.44331618,8.266183244
176.962655,-39.17923684,997.744,0.444463092,8.337778872
176.972655,-39.17923684,989.81,0.448541138,8.595863753
176.982655,-39.17923684,973.528,0.457133405,9.157838273
176.992655,-39.17923684,942.557,0.47435738,10.36088476
177.002655,-39.17923684,886.848,0.508597367,13.07313339
177.012655,-39.17923684,932.536,0.480193336,10.79236897
177.022655,-39.17923684,956.924,0.466218801,9.779488877
177.032655,-39.17923684,951.736,0.469127303,9.984571773
177.042655,-39.17923684,999.133,0.443756291,8.293605987
177.052655,-39.17923684,993.846,0.446457927,8.463337303
177.062655,-39.17923684,999.206,0.443719203,8.291292617
177.072655,-39.17923684,1000,0.44331618,8.266183244
177.082655,-39.17923684,1000,0.44331618,8.266183244
177.092655,-39.17923684,924.009,0.485266161,11.17749861
177.102655,-39.17923684,812.976,0.56180379,18.21531176
177.112655,-39.17923684,754.252,0.612117421,24.23505429
177.122655,-39.17923684,797.556,0.574247066,19.59430474
177.802655,-39.17923684,544.017,0.889555225,82.45606961
177.812655,-39.17923684,518.424,0.939969646,97.97825297
177.822655,-39.17923684,552.263,0.874376784,78.07234525
177.832655,-39.17923684,687.472,0.680602979,34.46098947
177.842655,-39.17923684,828.253,0.549965049,16.96736001
177.852655,-39.17923684,909.468,0.494152242,11.87510454
177.862655,-39.17923684,1000,0.44331618,8.266183244
177.872655,-39.17923684,1000,0.44331618,8.266183244
177.882655,-39.17923684,1000,0.44331618,8.266183244
177.892655,-39.17923684,1000,0.44331618,8.266183244
177.902655,-39.17923684,1000,0.44331618,8.266183244
177.912655,-39.17923684,1000,0.44331618,8.266183244
177.922655,-39.17923684,1000,0.44331618,8.266183244
177.932655,-39.17923684,1000,0.44331618,8.266183244
177.942655,-39.17923684,1000,0.44331618,8.266183244
177.952655,-39.17923684,998.027,0.444318915,8.328754905
177.962655,-39.17923684,999.168,0.443738508,8.292496736
176.092655,-39.18923684,1000,0.44331618,8.266183244
176.102655,-39.18923684,1000,0.44331618,8.266183244
176.112655,-39.18923684,1000,0.44331618,8.266183244
176.122655,-39.18923684,1000,0.44331618,8.266183244
176.132655,-39.18923684,1000,0.44331618,8.266183244
176.142655,-39.18923684,1000,0.44331618,8.266183244
176.152655,-39.18923684,1000,0.44331618,8.266183244
176.162655,-39.18923684,1000,0.44331618,8.266183244
176.172655,-39.18923684,1000,0.44331618,8.266183244
176.182655,-39.18923684,892.708,0.504779836,12.74868368
176.192655,-39.18923684,959.546,0.464761674,9.677860347
176.202655,-39.18923684,1000,0.44331618,8.266183244
176.212655,-39.18923684,1000,0.44331618,8.266183244
176.222655,-39.18923684,1000,0.44331618,8.266183244
176.232655,-39.18923684,1000,0.44331618,8.266183244
176.242655,-39.18923684,1000,0.44331618,8.266183244
176.252655,-39.18923684,1000,0.44331618,8.266183244
176.262655,-39.18923684,1000,0.44331618,8.266183244
176.272655,-39.18923684,1000,0.44331618,8.266183244
176.282655,-39.18923684,1000,0.44331618,8.266183244
176.292655,-39.18923684,1000,0.44331618,8.266183244
176.302655,-39.18923684,1000,0.44331618,8.266183244
176.312655,-39.18923684,1000,0.44331618,8.266183244
176.322655,-39.18923684,1000,0.44331618,8.266183244
176.332655,-39.18923684,1000,0.44331618,8.266183244
176.342655,-39.18923684,1000,0.44331618,8.266183244
176.352655,-39.18923684,1000,0.44331618,8.266183244
176.362655,-39.18923684,1000,0.44331618,8.266183244
176.372655,-39.18923684,1000,0.44331618,8.266183244
176.382655,-39.18923684,1000,0.44331618,8.266183244
176.392655,-39.18923684,1000,0.44331618,8.266183244
176.402655,-39.18923684,1000,0.44331618,8.266183244
176.412655,-39.18923684,1000,0.44331618,8.266183244
176.422655,-39.18923684,1000,0.44331618,8.266183244
176.432655,-39.18923684,1000,0.44331618,8.266183244
176.442655,-39.18923684,1000,0.44331618,8.266183244
176.452655,-39.18923684,1000,0.44331618,8.266183244
176.462655,-39.18923684,1000,0.44331618,8.266183244
176.472655,-39.18923684,1000,0.44331618,8.266183244
176.482655,-39.18923684,984.098,0.451520747,8.787928954
176.492655,-39.18923684,980.104,0.453626304,8.925449093
176.502655,-39.18923684,983.757,0.4516998,8.799565376
176.512655,-39.18923684,899.476,0.500437105,12.38647983
176.522655,-39.18923684,771.515,0.596474138,22.23512525
176.532655,-39.18923684,1000,0.44331618,8.266183244
176.542655,-39.18923684,1000,0.44331618,8.266183244
176.552655,-39.18923684,1000,0.44331618,8.266183244
176.562655,-39.18923684,1000,0.44331618,8.266183244
176.572655,-39.18923684,1000,0.44331618,8.266183244
176.582655,-39.18923684,993.092,0.446845731,8.487898975
176.592655,-39.18923684,969.716,0.45918977,9.296047788
176.602655,-39.18923684,904.222,0.497433355,12.14019779
176.612655,-39.18923684,647.778,0.728520901,43.14537975
176.622655,-39.18923684,581.237,0.82469519,64.70472836
176.632655,-39.18923684,850.651,0.533430644,15.32578041
176.642655,-39.18923684,988.892,0.449017515,8.626371817
176.652655,-39.18923684,1000,0.44331618,8.266183244
176.662655,-39.18923684,1000,0.44331618,8.266183244
176.672655,-39.18923684,1000,0.44331618,8.266183244
176.682655,-39.18923684,999.998,0.443317194,8.266246371
176.692655,-39.18923684,999.51,0.443564816,8.281667606
176.702655,-39.18923684,993.321,0.446727883,8.480429771
176.712655,-39.18923684,994.419,0.446163638,8.444731645
176.722655,-39.18923684,928.419,0.482630122,10.97619272
176.732655,-39.18923684,712.028,0.653818088,30.16687459
176.742655,-39.18923684,492.267,0.997323276,117.2707308
176.752655,-39.18923684,587.184,0.815146902,62.31013593
176.762655,-39.18923684,384.851,1.321718064,234.8375853
176.772655,-39.18923684,407.856,1.236783661,206.0834648
176.782655,-39.18923684,694.879,0.672309847,33.08964425
176.792655,-39.18923684,925.259,0.484516249,11.11996993
176.802655,-39.18923684,1000,0.44331618,8.266183244
176.812655,-39.18923684,1000,0.44331618,8.266183244
176.822655,-39.18923684,1000,0.44331618,8.266183244
176.832655,-39.18923684,1000,0.44331618,8.266183244
176.842655,-39.18923684,1000,0.44331618,8.266183244
176.852655,-39.18923684,1000,0.44331618,8.266183244
176.862655,-39.18923684,1000,0.44331618,8.266183244
176.872655,-39.18923684,1000,0.44331618,8.266183244
176.882655,-39.18923684,1000,0.44331618,8.266183244
176.892655,-39.18923684,1000,0.44331618,8.266183244
176.902655,-39.18923684,1000,0.44331618,8.266183244
176.912655,-39.18923684,1000,0.44331618,8.266183244
176.922655,-39.18923684,1000,0.44331618,8.266183244
176.932655,-39.18923684,1000,0.44331618,8.266183244
176.942655,-39.18923684,1000,0.44331618,8.266183244
176.952655,-39.18923684,1000,0.44331618,8.266183244
176.962655,-39.18923684,1000,0.44331618,8.266183244
176.972655,-39.18923684,1000,0.44331618,8.266183244
176.982655,-39.18923684,1000,0.44331618,8.266183244
176.992655,-39.18923684,1000,0.44331618,8.266183244
177.002655,-39.18923684,1000,0.44331618,8.266183244
177.012655,-39.18923684,1000,0.44331618,8.266183244
177.022655,-39.18923684,1000,0.44331618,8.266183244
177.032655,-39.18923684,987.148,0.449925145,8.684707523
177.042655,-39.18923684,923.771,0.485409191,11.18849455
177.052655,-39.18923684,768.742,0.598936203,22.54201886
177.062655,-39.18923684,888.432,0.507560137,12.98441631
177.072655,-39.18923684,972.819,0.457514564,9.183346963
177.082655,-39.18923684,1000,0.44331618,8.266183244
177.092655,-39.18923684,1000,0.44331618,8.266183244
177.102655,-39.18923684,973.931,0.456917018,9.143378792
177.112655,-39.18923684,902.526,0.498502867,12.22749297
177.802655,-39.18923684,477.706,1.032175974,129.6998831
177.812655,-39.18923684,566.834,0.848711411,70.97722335
177.822655,-39.18923684,723.828,0.641638934,28.34161648
177.832655,-39.18923684,817.227,0.558461869,17.85677901
177.842655,-39.18923684,793.841,0.577322428,19.94597108
177.852655,-39.18923684,751.663,0.614529976,24.5541628
177.862655,-39.18923684,992.402,0.447201171,8.510454649
177.872655,-39.18923684,1000,0.44331618,8.266183244
177.882655,-39.18923684,1000,0.44331618,8.266183244
177.892655,-39.18923684,1000,0.44331618,8.266183244
177.902655,-39.18923684,1000,0.44331618,8.266183244
177.912655,-39.18923684,1000,0.44331618,8.266183244
177.922655,-39.18923684,1000,0.44331618,8.266183244
177.932655,-39.18923684,1000,0.44331618,8.266183244
177.942655,-39.18923684,1000,0.44331618,8.266183244
177.952655,-39.18923684,1000,0.44331618,8.266183244
176.092655,-39.19923684,1000,0.44331618,8.266183244
176.102655,-39.19923684,1000,0.44331618,8.266183244
176.112655,-39.19923684,1000,0.44331618,8.266183244
176.122655,-39.19923684,1000,0.44331618,8.266183244
176.132655,-39.19923684,1000,0.44331618,8.266183244
176.142655,-39.19923684,1000,0.44331618,8.266183244
176.152655,-39.19923684,1000,0.44331618,8.266183244
176.162655,-39.19923684,1000,0.44331618,8.266183244
176.172655,-39.19923684,1000,0.44331618,8.266183244
176.182655,-39.19923684,1000,0.44331618,8.266183244
176.192655,-39.19923684,1000,0.44331618,8.266183244
176.202655,-39.19923684,1000,0.44331618,8.266183244
176.212655,-39.19923684,1000,0.44331618,8.266183244
176.222655,-39.19923684,1000,0.44331618,8.266183244
176.232655,-39.19923684,1000,0.44331618,8.266183244
176.242655,-39.19923684,1000,0.44331618,8.266183244
176.252655,-39.19923684,1000,0.44331618,8.266183244
176.262655,-39.19923684,1000,0.44331618,8.266183244
176.272655,-39.19923684,1000,0.44331618,8.266183244
176.282655,-39.19923684,1000,0.44331618,8.266183244
176.292655,-39.19923684,1000,0.44331618,8.266183244
176.302655,-39.19923684,1000,0.44331618,8.266183244
176.312655,-39.19923684,1000,0.44331618,8.266183244
176.322655,-39.19923684,1000,0.44331618,8.266183244
176.332655,-39.19923684,1000,0.44331618,8.266183244
176.342655,-39.19923684,1000,0.44331618,8.266183244
176.352655,-39.19923684,1000,0.44331618,8.266183244
176.362655,-39.19923684,1000,0.44331618,8.266183244
176.372655,-39.19923684,1000,0.44331618,8.266183244
176.382655,-39.19923684,1000,0.44331618,8.266183244
176.392655,-39.19923684,1000,0.44331618,8.266183244
176.402655,-39.19923684,1000,0.44331618,8.266183244
176.412655,-39.19923684,1000,0.44331618,8.266183244
